1944	|SILA3~axSUM~a|#|SILA₃~a×SUM~a~v1|	PROTO-CUNEIFORM SIGN SILA3-A TIMES SUM-A##PROTO-CUNEIFORM SIGN SILA3-A TIMES SUM-A VARIANT 1
1947	|SILA3~axZATU629|#|SILA₃~a×ZATU629~v1|	PROTO-CUNEIFORM SIGN SILA3-A TIMES ZATU629##PROTO-CUNEIFORM SIGN SILA3-A TIMES ZATU629 VARIANT 1
1949	|SILA3~ax(ZATU659.TU~c)|#|SILA₃~a×(ZATU659.TU~c~v1)|	PROTO-CUNEIFORM SIGN SILA3-A TIMES ZATU659 BESIDE TU-C##PROTO-CUNEIFORM SIGN SILA3-A TIMES ZATU659 PLUS TU-C VARIANT 1
1953	|SILA3~bxNI~a|#|SILA₃~c×NI~a|	PROTO-CUNEIFORM SIGN SILA3-B TIMES NI-A##PROTO-CUNEIFORM SIGN SILA3-C TIMES NI-A
1992	|U4x3(N01).3(N08)|#|U₄×3(N01).3(N08)~v1|	PROTO-CUNEIFORM SIGN U4 TIMES THREE-N1 BESIDE THREE-N8##PROTO-CUNEIFORM SIGN U4 TIMES THREE-N1 BESIDE THREE-N8 VARIANT 1
1999	|U4.4(N08)|#|U₄.4(N08)~v1|	PROTO-CUNEIFORM SIGN U4 BESIDE FOUR-N8##PROTO-CUNEIFORM SIGN U4 BESIDE FOUR-N8 VARIANT 1
2014	|U4x10(N57)|#|U₄×10(N57)|	PROTO-CUNEIFORM SIGN U4 TIMES TEN-N57##PROTO-CUNEIFORM SIGN U4 TIMES ONE-N57
2015	|U4x(X(N01))|#|U₄×N(N01)|	PROTO-CUNEIFORM SIGN U4 TIMES X-N1##PROTO-CUNEIFORM SIGN U4 TIMES N-N1
2016	|U4.SZU2|#|U₄.ŠU₂~b|	PROTO-CUNEIFORM SIGN U4 BESIDE SHU2##PROTO-CUNEIFORM SIGN U4 BESIDE SHU2-B
2019	|(U8xTAR)~b|#|U₈×TAR~b|	PROTO-CUNEIFORM SIGN U8 TIMES TAR FORM B##PROTO-CUNEIFORM SIGN U8 TIMES TAR-B
2020	|(UDU~axTAR)~a|#|UDU~a×TAR~a|	PROTO-CUNEIFORM SIGN UDU-A TIMES TAR FORM A##PROTO-CUNEIFORM SIGN UDU-A TIMES TAR-A
2021	|(UDU~axTAR)~b|#|UDU~a×TAR~b|	PROTO-CUNEIFORM SIGN UDU-A TIMES TAR FORM B##PROTO-CUNEIFORM SIGN UDU-A TIMES TAR-B
2026	|UKKIN~bx(DIN.1(N01))|#|UKKIN~b×(DIN.1(N01))|	PROTO-CUNEIFORM SIGN UKKIN-B TIMES DIN BESIDE ONE-N1##PROTO-CUNEIFORM SIGN UKKIN-B TIMES DIN PLUS ONE-N1
2031	|UNUG~axA@t|#|UNUG~a~v1×A@t|	PROTO-CUNEIFORM SIGN UNUG-A TIMES A TENU##PROTO-CUNEIFORM SIGN UNUG-A VARIANT 1 TIMES A TENU
2032	|UR~axKAR2|#|UR~a×KAR₂~b|	PROTO-CUNEIFORM SIGN UR-A TIMES KAR2##PROTO-CUNEIFORM SIGN UR-A TIMES KAR2-B
2034	|UR2xTAR|#|UR₂×TAR~c|	PROTO-CUNEIFORM SIGN UR2 TIMES TAR##PROTO-CUNEIFORM SIGN UR2 TIMES TAR-C
2040	|URU~a1xAMAR|#|URU~a1×AMAR~v2|	PROTO-CUNEIFORM SIGN URU-A1 TIMES AMAR##PROTO-CUNEIFORM SIGN URU-A1 TIMES AMAR VARIANT 2
2049	|USZ~bxTAR~c|#|UŠ~b~v2×TAR~c|	PROTO-CUNEIFORM SIGN USH-B TIMES TAR-C##PROTO-CUNEIFORM SIGN USH-B VARIANT 2 TIMES TAR-C
2049.1	|USZ~bxTAR~c|#|UŠ~b×TAR~c|	PROTO-CUNEIFORM SIGN USH-B TIMES TAR-C VARIANT 1##PROTO-CUNEIFORM SIGN USH-B TIMES TAR-C
2054	|ZATU651xEN~a|#|ZATU651×EN~a~v2|	PROTO-CUNEIFORM SIGN ZATU651 TIMES EN-A##PROTO-CUNEIFORM SIGN ZATU651 TIMES EN-A VARIANT 2
2058	|ZATU651xSZE~a|#|ZATU651~v2×ŠE~a|	PROTO-CUNEIFORM SIGN ZATU651 TIMES SHE-A##PROTO-CUNEIFORM SIGN ZATU651 VARIANT 2 TIMES SHE-A
2064.1	|ZATU662x1(N14)|#|ZATU662~v1×1(N14)|	PROTO-CUNEIFORM SIGN ZATU662 TIMES ONE-N14 VARIANT 1##PROTO-CUNEIFORM SIGN ZATU662 VARIANT 1 TIMES ONE-N14
2064.2	|ZATU662x1(N14)|#|ZATU662~v2×1(N14)|	PROTO-CUNEIFORM SIGN ZATU662 TIMES ONE-N14 VARIANT 2##PROTO-CUNEIFORM SIGN ZATU662 VARIANT 2 TIMES ONE-N14
2065	|ZATU711xHI@g~a|#|ZATU711~v1×HI@g~a|	PROTO-CUNEIFORM SIGN ZATU711 TIMES HI GUNU-A##PROTO-CUNEIFORM SIGN ZATU711 VARIANT 1 TIMES HI GUNU-A
2066	|ZATU711xX|#|ZATU711~v1×X|	PROTO-CUNEIFORM SIGN ZATU711 TIMES X##PROTO-CUNEIFORM SIGN ZATU711 VARIANT 1 TIMES X
2075	|ZATU737xEN~a|#|ZATU737×EN~a~v2|	PROTO-CUNEIFORM SIGN ZATU737 TIMES EN-A##PROTO-CUNEIFORM SIGN ZATU737 TIMES EN-A VARIANT 2
2076	|ZATU737xEN~b|#|ZATU737~v1×EN~b~v1|	PROTO-CUNEIFORM SIGN ZATU737 TIMES EN-B##PROTO-CUNEIFORM SIGN ZATU737 VARIANT 1 TIMES EN-B VARIANT 1
2077.1	|ZATU737xGAR|#|ZATU737~v1×GAR|	PROTO-CUNEIFORM SIGN ZATU737 TIMES GAR VARIANT 1##PROTO-CUNEIFORM SIGN ZATU737 VARIANT 1 TIMES GAR
2080	|ZATU737xSAL|#|ZATU737~v3×SAL|	PROTO-CUNEIFORM SIGN ZATU737 TIMES SAL##PROTO-CUNEIFORM SIGN ZATU737 VARIANT 3 TIMES SAL
2085	|ZATU737xU4|#|ZATU737~v3×U₄|	PROTO-CUNEIFORM SIGN ZATU737 TIMES U4##PROTO-CUNEIFORM SIGN ZATU737 VARIANT 3 TIMES U4
2086	|ZATU737xUNUG~a|#|ZATU737×UNUG~a~v1|	PROTO-CUNEIFORM SIGN ZATU737 TIMES UNUG-A##PROTO-CUNEIFORM SIGN ZATU737 TIMES UNUG-A VARIANT 1
2087	|ZATU737xX|#|ZATU737~v2×X|	PROTO-CUNEIFORM SIGN ZATU737 TIMES X##PROTO-CUNEIFORM SIGN ZATU737 VARIANT 2 TIMES X
