o0980253	1275A	©	|DUG~b×SI₄~a|	|DUG~b×SI₄~a|	|DUG~bxSI4~a|	I	𒞒	𒞒	EASL0237 EALX123	o0980253
o0980255	1275B	©	|DUG~b×SIG₂~a1|	|DUG~b×SIG₂~a1|	|DUG~bxSIG2~a1|	I	𒞔	𒞔	EASL0239 EALX125	o0980255
o0980256	1275C	©	|DUG~b×SIG₂~a2|	|DUG~b×SIG₂~a2|	|DUG~bxSIG2~a2|	I	𒞕	𒞕	EASL0240 EALX126	o0980256
o0980257	1275D	©	|DUG~b×SIG₇|	|DUG~b×SIG₇|	|DUG~bxSIG7|	I	𒞖	𒞖	EASL0241 EALX127	o0980257
o0980258	1275E	©	|DUG~b×SUHUR|	|DUG~b×SUHUR|	|DUG~bxSUHUR|	I	𒞗	𒞗	EASL0242 EALX128	o0980258
o0980260	1275F	©	|DUG~b×ŠAH₂~a|	|DUG~b×ŠAH₂~a|	|DUG~bxSZAH2~a|	I	𒞘	𒞘	EASL0244 EALX129	o0980260
o0980261	12760	©	|DUG~b×ŠE~a|	|DUG~b×ŠE~a|	|DUG~bxSZE~a|	I	𒞙	𒞴,𒞵,𒞙	EASL0245 EALX130 EAAR081	o0980261
o0980262	12761	©n	|DUG~b×(ŠE~a.NAM₂)|	|DUG~b×(ŠE~a.NAM₂)|	|DUG~bx(SZE~a.NAM2)|	I	𒞚	𒞚	EASL0246 EALX131	o0980262
o0980263	12762	©	|DUG~b×TAK₄~a|	|DUG~b×TAK₄~a|	|DUG~bxTAK4~a|	I	𒞛	𒞛	EASL0247 EALX132	o0980263
o0980264	12763	©n	|DUG~b×(TAK₄~a.SA~a)|	|DUG~b×(TAK₄~a.SA~a)|	|DUG~bx(TAK4~a.SA~a)|	I	𒞜	𒞜	EASL0248 EALX133	o0980264
o0980265	12764	©n	|DUG~b×(TAK₄~a.SAL)|	|DUG~b×(TAK₄~a.SAL)|	|DUG~bx(TAK4~a.SAL)|	I	𒞝	𒞝	EASL0249 EALX134	o0980265
o0980266	12765	©	|DUG~b×TI|	|DUG~b×TI|	|DUG~bxTI|	I	𒞞	𒞞	EASL0250 EALX135	o0980266
o0980267	12766	©	|DUG~b×U₂~a|	|DUG~b×U₂~a|	|DUG~bxU2~a|	I	𒞟	𒞟	EASL0251 EALX136	o0980267
o0980268	12767	©+	|DUG~b×U₂~b|	|DUG~b×U₂~b|	|DUG~bxU2~b|	I	𒞠	𒞶,𒞺,𒞠;󳂰	EASL0252 EALX137	o0980268
o0980269	12768	©C21t	|DUG~b×(UDU~a×TAR~b)|	|DUG~b×(UDU~a×TAR~b)|	-	I	󳀴	󳀴	CSL019	-
o0980270	12769	©	|DUG~b×UH₃~a|	|DUG~b×UH₃~a|	|DUG~bxUH3~a|	I	𒞡	𒞡	EASL0253 EALX138	o0980270
o0980271	1276A	©	|DUG~b×UH₃~a@t|	|DUG~b×UH₃~a@t|	|DUG~bxUH3~a@t|	I	𒞢	𒞢	EASL0254 EALX139	o0980271
o0980274	1276B	©	|DUG~b×ZATU764|	|DUG~b×ZATU764|	|DUG~bxZATU764|	I	𒞥	𒞥	EASL0257 EALX140	o0980274
o0980275	1276C	©	|DUG~b×ZATU779|	|DUG~b×ZATU779|	|DUG~bxZATU779|	I	𒞦	𒞦	EASL0258 EALX141	o0980275
o0980276	1276D	©	|DUG~b×ZATU780|	|DUG~b×ZATU780|	|DUG~bxZATU780|	I	𒞧	𒞧	EASL0259 EALX142	o0980276
o0980277	1276E	©	|DUG~b×ZATU781|	|DUG~b×ZATU781|	|DUG~bxZATU781|	I	𒞨	𒞨	EASL0260 EALX143	o0980277
o0980278	1276F	©n	|DUG~b×(ZATU789.SA~a)|	|DUG~b×(ZATU789.SA~a)|	|DUG~bx(ZATU789.SA~a)|	I	𒞩	𒞩	EASL0261 EALX144	o0980278
o0980279	12770	©	|DUG~b×1(N57)|	|DUG~b×1(N57)|	|DUG~bx1(N57)|	I	𒞪	𒞸,𒞪	EASL0262 EALX095 EAAR085	o0980279
o0980280	12771	©n	|DUG~b×(1(N57).KU₃~a)|	|DUG~b×(1(N57).KU₃~a)|	|DUG~bx(1(N57).KU3~a)|	I	𒞫	𒞫	EASL0263 EALX097	o0980280
o0980282	12772	©C01t	|DUG~b×1(N58)|	|DUG~b~v1×1(N58)|	-	I	󳀵	󳀵	CSL020	-
o0980283	12773	©n	|(DUG~b&DUG~b)×1(N58)|	|(DUG~b~v1&DUG~b~v1)×1(N58)|	|(DUG~b&DUG~b)x1(N58)|	I	𒞹	𒞹	EASL0267 EAAR077	o0980283
o0980284	12774	©	DUG~c	DUG~c~v1	DUG~c	I	𒞿	𒞼,𒞿	EASL0269 EALX146 EAAR083 EAJN047 EAVR046	o0980284
o0980285	12775	©	|DUG~c×1(N57)|	|DUG~c×1(N57)|	|DUG~cx1(N57)|	I	𒟀	𒞾,𒞽,𒟀	EASL0268 EALX096 EAJN048	o0980285
o0980286	12776	©	DUG~c@t	DUG~c@t	DUG~c@t	I	𒞻	𒞻	EASL0270	o0980286
o0980287	12777	©c	DUG~d	DUG~d	DUG~d	I	𒟁	𒟁;𒝴	EASL0271 EAAR084	o0980287
o0980288	12778	©	DUGUD	DUGUD	DUGUD	I	𒟂	𒟂	EASL0272	o0980288
o0980289	12779	©	DUR~a	DUR~a	DUR~a	I	𒟃	𒟃	EASL0273 EAAR086 EAJN049	o0980289
o0980290	1277A	©	DUR~b	DUR~b	DUR~b	I	𒟄	𒟄;󳃚	EASL0274 EAJN050 EAVR047	o0980290
o0980291	1277B	©	DUR₂	DUR₂	DUR2	I	𒟅	𒟅	EASL0275 EALX147 EAJN051 EAVR048	o0980291
o0980292	1277C	©	E~a	E~a	E~a	I	𒟆	𒟆	EASL0276	o0980292
o0980293	1277D	©	E~b	E~b	E~b	I	𒟇	𒟇	EASL0277	o0980293
o0980294	1277E	©	E~c	E~c	E~c	I	𒟈	𒟈	EASL0278 EAAR087	o0980294
o0980297	1277F	©	E₂~a	E₂~a	E2~a	I	𒟊	𒟊	EASL0281 EALX148 EAAR088 EAJN052 EAVR049	o0980297
o0980300	12780	©	|E₂~a×1(N58@t)|	|E₂~a×1(N58@t)|	|E2~ax1(N57)@t|	I	𒟍	𒟍	EASL0284 EAVR050	o0980300
o0980301	12781	©	E₂~b	E₂~b	E2~b	I	𒟎	𒟎	EASL0285 EALX149 EAAR089 EAJN053 EAVR051	o0980301
o0980303	12782	©n	|E₂~b×1(N58@t)|	|E₂~b×1(N58@t)|	|E2~bx1(N57)@t|	I	𒟐	𒟐	EASL0287 EALX150	o0980303
o0980304	12783	©	E₂~c	E₂~c	E2~c	I	𒟑	𒟑	EASL0288	o0980304
o0980305	12784	©	E₂~d	E₂~d	E2~d	I	𒟒	𒟒	EASL0289	o0980305
o0980307	12785	©	E₃~b	E₃~b	E3~b	I	𒟔	𒟔	EASL0291	o0980307
o0980308	12786	©	EDIN	EDIN	EDIN	I	𒟕	𒟕	EASL0292 EALX151	o0980308
o0980309	12787	©	EN~a	EN~a	EN~a	I	𒟙	𒟖,𒟗,𒟘,𒟙	EASL0293 EALX152 EAAR090 EAJN054 EAVR052	o0980309
o0980310	12788	©	EN~b	EN~b	EN~b	I	𒟚	𒟚,𒟜	EASL0294 EALX154 EAAR092	o0980310
o0980311	12789	©	EN~b@t	EN~b@t	EN~b@t	I	𒟛	𒟛	EASL0295 EAAR094	o0980311
o0980312	1278A	©	EN~c	EN~c	EN~c	I	𒟝	𒟝,𒟟	EASL0296 EAJN056 EAVR053	o0980312
o0980315	1278B	©	EN@g~a	EN@g~a	EN@g~a	I	𒟡	𒟡	EASL0299 EAAR095	o0980315
o0980316	1278C	©	EN@g~b	EN@g~b	EN@g~b	I	𒟢	𒟢	EASL0300 EAAR096	o0980316
o0980317	1278D	©	EN₂	EN₂	EN2	I	𒟣	𒟣	EASL0301 EAAR097 EAJN057	o0980317
o0980326	1278E	©	ERIM~a	ERIM~a	ERIM~a	I	𒟫	𒟫	EASL0310 EALX159 EAAR098 EAJN060 EAVR055	o0980326
o0980327	1278F	©	ERIM~b1	ERIM~b1	ERIM~b1	I	𒟬	𒟬	EASL0311 EAAR099	o0980327
o0980328	12790	©	ERIM~b2	ERIM~b2	ERIM~b2	I	𒟭	𒟭	EASL0312 EALX160 EAAR100	o0980328
o0980330	12791	©	ERIN	ERIN	ERIN	I	𒟯	𒟯	EASL0314 EALX162 EAAR101 EAJN061 EAVR057	o0980330
o0980331	12792	©	EŠDA	EŠDA	ESZDA	I	𒟰	𒟰	EASL0315 EALX163 EAAR102 EAJN062	o0980331
o0980332	12793	©n	|EŠDA×TAR~a|	|EŠDA×TAR~a|	|ESZDAxTAR|	I	𒟱	𒟱	EASL0316 EAAR103	o0980332
o0980333	12794	©	EŠGAR	EŠGAR	ESZGAR	I	𒟲	𒟲	EASL0317 EAAR104	o0980333
o0980334	12795	©	EZEN~a	EZEN~a	EZEN~a	I	𒟳	𒠁,𒟳	EASL0318 EALX164 EAAR105	o0980334
o0980336	12796	©n	|EZEN~a×EN~b|	|EZEN~a×EN~b~v1|	|EZEN~axEN~b|	I	𒟴	𒟴	EASL0319 EAAR106	o0980336
o0980337	12797	©n	|EZEN~a×(HI×1(N57).AN)|	|EZEN~a×(HI×1(N57).AN)|	|EZEN~ax(HI.1(N57).AN)|	I	𒟵	𒟵	EASL0320 EAVR058	o0980337
o0980338	12798	©	|EZEN~a×KAB|	|EZEN~a×KAB|	|EZEN~axKAB|	I	𒟶	𒟶	EASL0321 EAAR107	o0980338
o0980339	12799	©C01t	|EZEN~a×KAŠ~b|	|EZEN~a×KAŠ~b|	-	I	󳀶	󳀶	CSL021	-
o0980340	1279A	©	|EZEN~a×KI|	|EZEN~a×KI|	|EZEN~axKI|	I	𒟷	𒟷	EASL0322	o0980340
o0980342	1279B	©	|EZEN~a×NIM~b2|	|EZEN~a×NIM~b2|	|EZEN~axNIM~b2|	I	𒟹	𒟹	EASL0324	o0980342
o0980343	1279C	©	|EZEN~a×NIMGIR|	|EZEN~a×NIMGIR|	|EZEN~axNIMGIR|	I	𒟺	𒟺	EASL0325 EAAR108	o0980343
o0980344	1279D	©	|EZEN~a×RAD~a|	|EZEN~a×RAD~a|	|EZEN~axRAD~a|	I	𒟻	𒟻	EASL0326 EAAR109	o0980344
o0980346	1279E	©	|EZEN~a×SU~a|	|EZEN~a×SU~a|	|EZEN~axSU~a|	I	𒟽	𒟽	EASL0328 EALX165	o0980346
o0980347	1279F	©n	|EZEN~a×(U₂~b.A)|	|EZEN~a×(U₂~b.A)|	|EZEN~ax(U2~b.A)|	I	𒟾	𒟾	EASL0329	o0980347
o0980348	127A0	©	|EZEN~a×U₄|	|EZEN~a×U₄|	|EZEN~axU4|	I	𒟿	𒟿	EASL0330	o0980348
o0980350	127A1	©	EZEN~b	EZEN~b	EZEN~b	I	𒠃	𒠃	EASL0333 EALX166 EAAR110 EAJN063 EAVR059	o0980350
o0980351	127A2	©++	|EZEN~b×ŠE~a@t|	|EZEN~b×ŠE~a@t|	-	I	󳄆	󳄆	EASL0334	-
o0980352	127A3	©c	|EZEN~b×6(N57)|	|EZEN~b×6(N57)|	|EZEN~bx6(N57)|	I	𒠄	󲳟,𒠄	EASL0335 EALX167	o0980352
o0980353	127A4	©	EZEN~b@t	EZEN~b@t	|EZEN~b@t|	I	𒠅	𒠅	EASL0336 EAAR111	o0980353
o0980354	127A5	©	EZINU~a	EZINU~a	EZINU~a	I	𒠆	𒠆	EASL0338 EALX168 EAVR060	o0980354
o0980355	127A6	©	EZINU~b	EZINU~b	EZINU~b	I	𒠇	𒠇	EASL0339	o0980355
o0980356	127A7	©	EZINU~c	EZINU~c	EZINU~c	I	𒠈	𒠈	EASL0340	o0980356
o0980357	127A8	©	EZINU~d	EZINU~d	EZINU~d	I	𒠉	𒠉	EASL0341 EALX169 EAAR112	o0980357
o0980358	127A9	©	GA~a	GA~a	GA~a	I	𒠎	𒠊,𒠋,𒠍,𒠎,𒠏	EASL0342 EALX170 EAAR113 EAJN064 EAVR061	o0980358
o0980361	127AA	©	GA~b	GA~b	GA~b	I	𒠑	𒠑	EASL0345 EALX171	o0980361
o0980362	127AB	©	GA~c	GA~c	GA~c	I	𒠒	𒠒	EASL0346 EALX172	o0980362
o0980363	127AC	©	|GA~c×KASKAL|	|GA~c×KASKAL|	|GA~cxKASKAL|	I	𒠓	𒠓	EASL0347	o0980363
o0980364	127AD	©	|GA~c×1(N14)|	|GA~c×1(N14)|	|GA~cx1(N14)|	I	𒠔	𒠔	EASL0348 EALX173	o0980364
o0980365	127AE	©	GA₂~a1	GA₂~a1	GA2~a1	I	𒠕	𒠕	EASL0349 EALX174 EAAR114 EAJN065	o0980365
o0980366	127AF	©	|GA₂~a1×A|	|GA₂~a1×A|	|GA2~a1xA|	I	𒠖	𒠖	EASL0350 EALX175	o0980366
o0980367	127B0	©C31t	|GA₂~a1×E₂~a|	|GA₂~a1×E₂~a|	-	I	󳀹	󳀹	CSL022	-
o0980369	127B1	©n	|GA₂~a1×EN~b|	|GA₂~a1×EN~b~v1|	|GA2~a1xEN~b|	I	𒠗	𒠗	EASL0352 EAAR115	o0980369
o0980370	127B2	©C01t	|GA₂~a1×GEŠTU~a|	|GA₂~a1×GEŠTU~a|	-	I	󳁫	󳁫	CSL023	-
o0980371	127B3	©	|GA₂~a1×GEŠTU~c3|	|GA₂~a1×GEŠTU~c3|	|GA2~a1xGESZTU~c3|	I	𒠘	𒠘	EASL0353 EAJN066	o0980371
o0980372	127B4	©	|GA₂~a1×GEŠTU~c5|	|GA₂~a1×GEŠTU~c5|	|GA2~a1xGESZTU~c5|	I	𒠙	𒠙	EASL0354 EAJN067	o0980372
o0980373	127B5	©	|GA₂~a1×GIR~a|	|GA₂~a1×GIR~a|	|GA2~a1xGIR~a|	I	𒠚	𒠚	EASL0355	o0980373
o0980374	127B6	©n	|GA₂~a1×(GIR~a.KU₆~a)|	|GA₂~a1×(GIR~a.KU₆~a)|	|GA2~a1x(GIR~a.KU6~a)|	I	𒠛	𒠛	EASL0356	o0980374
o0980375	127B7	©	|GA₂~a1×GIŠ@t|	|GA₂~a1×GIŠ@t|	|GA2~a1xGISZ@t|	I	𒠜	𒠜	EASL0357 EALX176	o0980375
o0980377	127B8	©	|GA₂~a1×HAL|	|GA₂~a1×HAL|	|GA2~a1xHAL|	I	𒠝	𒠝	EASL0359 EALX177	o0980377
o0980378	127B9	©	|GA₂~a1×HI|	|GA₂~a1×HI|	|GA2~a1xHI|	I	𒠞	𒠞	EASL0360 EALX178 EAAR116	o0980378
o0980380	127BA	©	|GA₂~a1×KU₃~a|	|GA₂~a1×KU₃~a|	|GA2~a1xKU3~a|	I	𒠠	𒠠	EASL0362 EALX179	o0980380
o0980381	127BB	©	|GA₂~a1×KU₆~a|	|GA₂~a1×KU₆~a|	|GA2~a1xKU6~a|	I	𒠡	𒠡	EASL0363 EALX180 EAAR117	o0980381
o0980382	127BC	©n	|GA₂~a1×(KU₆~a+KU₆~a)|	|GA₂~a1×(KU₆~a+KU₆~a)|	|GA2~a1x(KU6~a.KU6~a)|	I	𒠢	𒠢	EASL0364 EAVR063	o0980382
o0980383	127BD	©	|GA₂~a1×LAGAB~b|	|GA₂~a1×LAGAB~b|	|GA2~a1xLAGAB~b|	I	𒠣	𒠣	EASL0365	o0980383
o0980384	127BE	©	|GA₂~a1×MAŠ|	|GA₂~a1×MAŠ|	|GA2~a1xMASZ|	I	𒠤	𒠤	EASL0366 EALX181	o0980384
o0980388	127BF	©	|GA₂~a1×PAD~b|	|GA₂~a1×PAD~b|	|GA2~a1xPAD~b|	I	𒠧	𒠧	EASL0370	o0980388
o0980389	127C0	©	|GA₂~a1×PAP~a|	|GA₂~a1×PAP~a|	|GA2~a1xPAP~a|	I	𒠨	𒠨	EASL0371 EALX182	o0980389
o0980390	127C1	©	|GA₂~a1×SU~a|	|GA₂~a1×SU~a|	|GA2~a1xSU~a|	I	𒠩	𒠩	EASL0372 EAJN068	o0980390
o0980391	127C2	©	|GA₂~a1×SUHUR|	|GA₂~a1×SUHUR|	|GA2~a1xSUHUR|	I	𒠪	𒠪	EASL0373 EALX183 EAAR118	o0980391
o0980392	127C3	©	|GA₂~a1×SUKUD|	|GA₂~a1×SUKUD|	|GA2~a1xSUKUD|	I	𒠫	𒠫	EASL0374 EAAR119	o0980392
o0980395	127C4	©	|GA₂~a1×SUMAŠ|	|GA₂~a1×SUMAŠ|	|GA2~a1xSUMASZ|	I	𒠮	𒠮	EASL0377 EAAR120	o0980395
o0980396	127C5	©	|GA₂~a1×ŠA|	|GA₂~a1×ŠA|	|GA2~a1xSZA|	I	𒠯	𒠯	EASL0378 EAJN069	o0980396
o0980397	127C6	©	|GA₂~a1×TI|	|GA₂~a1×TI|	|GA2~a1xTI|	I	𒠰	𒠰	EASL0379 EALX184	o0980397
o0980398	127C7	©	|GA₂~a1×U₄|	|GA₂~a1×U₄|	|GA2~a1xU4|	I	𒠱	𒠱	EASL0380 EALX185	o0980398
o0980400	127C8	©	|GA₂~a1×1(N14)|	|GA₂~a1×1(N14)|	|GA2~a1x1(N14)|	I	𒠳	𒠳	EASL0382 EAAR121	o0980400
o0980401	127C9	©	|GA₂~a1×1(N57)|	|GA₂~a1×1(N57)|	|GA2~a1x1(N57)|	I	𒠴	𒠴	EASL0383 EAAR122	o0980401
o0980403	127CA	©	GA₂~a2	GA₂~a2	GA2~a2	I	𒠶	𒠶	EASL0384	o0980403
o0980404	127CB	©	|GA₂~a2×GU₄|	|GA₂~a2×GU₄|	|GA2~a2xGU4|	I	𒠷	𒠷	EASL0385	o0980404
o0980405	127CC	©	|GA₂~a2×NI~a|	|GA₂~a2×NI~a|	|GA2~a2xNI~a|	I	𒠸	𒠸	EASL0386	o0980405
o0980407	127CD	©	|GA₂~a2×SUHUR|	|GA₂~a2×SUHUR|	|GA2~a2xSUHUR|	I	𒠺	𒠺	EASL0388	o0980407
o0980408	127CE	©n	|GA₂~a2×ŠE₃|	|GA₂~a2×ŠE₃~v1|	|GA2~a2xSZE3|	I	𒠻	𒠻	EASL0389 EAJN071	o0980408
o0980409	127CF	©n	|GA₂~a2×(ŠE₃.GU₄)|	|GA₂~a2×(ŠE₃~v1.GU₄)|	|GA2~a2x(GU4.SZE3)|	I	𒠼	𒠼	EASL0390	o0980409
o0980412	127D0	©	GA₂~a3	GA₂~a3	GA2~a3	I	𒠾	𒠾	EASL0393 EALX187 EAAR124	o0980412
o0980414	127D1	©	GA₂~a4	GA₂~a4	GA2~a4	I	𒡀	𒡀	EASL0395 EAAR125	o0980414
o0980415	127D2	©	GA₂~b	GA₂~b	GA2~b	I	𒡁	𒡁	EASL0396 EALX188 EAAR126	o0980415
o0980416	127D3	©	|GA₂~b×DUB~a|	|GA₂~b×DUB~a|	|GA2~bxDUB~a|	I	𒡂	𒡂;󳂱	EASL0397 EALX189 EAAR127	o0980416
o0980417	127D4	©n	|GA₂~b×DUB~b|	|GA₂~b×DUB~b~v2|	|GA2~bxDUB~b|	I	𒡃	𒡃	EASL0398 EAAR128	o0980417
o0980419	127D5	©C31t	|GA₂~b×KU₆~a|	|GA₂~b×KU₆~a|	-	I	󳁬	󳁬	CSL025	-
o0980421	127D6	©	|GA₂~b×ZATU659|	|GA₂~b×ZATU659|	|GA2~bxZATU659|	I	𒡅	𒡅	EASL0401	o0980421
o0980422	127D7	©	GA₂~c	GA₂~c	GA2~c	I	𒡆	𒡆	EASL0402	o0980422
o0980423	127D8	©	GAʾAR~a1	GAʾAR~a1	GA'AR~a1	I	𒡇	𒡇	EASL0403 EALX190 EAJN072	o0980423
o0980424	127D9	©	GAʾAR~a2	GAʾAR~a2	GA'AR~a2	I	𒡈	𒡈	EASL0404	o0980424
o0980425	127DA	©	GAʾAR~b1	GAʾAR~b1	GA'AR~b1	I	𒡉	𒡉	EASL0405 EALX191	o0980425
o0980426	127DB	©	GAʾAR~b2	GAʾAR~b2	GA'AR~b2	I	𒡊	𒡊	EASL0406	o0980426
o0980427	127DC	©	GADA~a	GADA~a	GADA~a	I	𒡋	𒡋	EASL0407 EALX193 EAAR129 EAVR065	o0980427
o0980429	127DD	©	GADA~b@g	GADA~b@g	GADA~b@g	I	𒡍	𒡍	EASL0409	o0980429
o0980430	127DE	©	GAL~a	GAL~a	GAL~a	I	𒡎	𒡎	EASL0410 EALX194 EAAR130 EAJN074 EAVR066	o0980430
o0980431	127DF	©	GAL~b	GAL~b	GAL~b	I	𒡏	𒡏	EASL0411 EALX195	o0980431
o0980432	127E0	©	GALGA~a	GALGA~a	GALGA~a	I	𒡐	𒡐	EASL0412 EALX196	o0980432
o0980434	127E1	©	GAN~a	GAN~a	GAN~a	I	𒡓	𒡒,𒡓	EASL0414 EALX197 EAJN075 EAVR067	o0980434
o0980435	127E2	©	GAN~b	GAN~b	GAN~b	I	𒡗	𒡔,𒡕,𒡖,𒡗	EASL0415 EALX198 EAAR131	o0980435
o0980436	127E3	©	GAN~c	GAN~c	GAN~c	I	𒡘	𒡘,𒡠	EASL0416 EALX200 EAVR068	o0980436
o0980437	127E4	©	|GAN~c×DIN|	|GAN~c×DIN|	|GAN~cxDIN|	I	𒡙	𒡙	EASL0417 EALX199	o0980437
o0980438	127E5	©	|GAN~c×HI|	|GAN~c×HI|	|GAN~cxHI|	I	𒡚	𒡚	EASL0418	o0980438
o0980439	127E6	©n	|GAN~c×(HI.DIN)|	|GAN~c×(HI.DIN)|	|GAN~cx(HI.DIN)|	I	𒡛	𒡛	EASL0419	o0980439
o0980440	127E7	©n	|GAN~c×KAŠ~c|	|GAN~c~v1×KAŠ~c|	|GAN~cxKASZ~c|	I	𒡡	𒡡	EASL0424	o0980440
o0980441	127E8	©n	|GAN~c×(KUR~a.A)|	|GAN~c~v1×(KUR~a.A)|	|GAN~cx(KUR~a.A)|	I	𒡢	𒡢	EASL0425	o0980441
o0980442	127E9	©	|GAN~c×LAGAB~b|	|GAN~c×LAGAB~b|	|GAN~cxLAGAB~b|	I	𒡜	𒡜	EASL0420	o0980442
o0980444	127EA	©	|GAN~c×SIG₇|	|GAN~c×SIG₇|	|GAN~cxSIG7|	I	𒡞	𒡞	EASL0422	o0980444
o0980448	127EB	©n	|GAN~c×ZATU777|	|GAN~c~v1×ZATU777~v1|	|GAN~cxZATU777|	I	𒡣	𒡣	EASL0426	o0980448
o0980449	127EC	©C31b	|GAN~c×(4(N57).GAR)|	|GAN~c×(4(N57).GAR)|	-	I	󳀺	󳀺	CSL026	-
o0980451	127ED	©n	|GAN~d×GEŠTU~a|	|GAN~d×GEŠTU~a~v2|	|GAN~dxGESZTU~a|	I	𒡦	𒡦	EASL0430	o0980451
o0980453	127EE	©	GAN₂	GAN₂	GAN2	I	𒡧	𒡧	EASL0432 EALX201 EAJN076 EAVR069	o0980453
o0980454	127EF	©	GAR	GAR	GAR	I	𒡨	𒡨	EASL0433 EALX202 EAAR132 EAJN077 EAVR070	o0980454
o0980455	127F0	©	GAR@g~a	GAR@g~a	GAR@g~a	I	𒡩	𒡩	EASL0434 EAAR133	o0980455
o0980456	127F1	©	GAR@g~b	GAR@g~b	GAR@g~b	I	𒡪	𒡪	EASL0435 EALX203	o0980456
o0980457	127F2	©	GAR@g~c	GAR@g~c	GAR@g~c	I	𒡫	𒡫	EASL0436 EALX204	o0980457
o0980458	127F3	©	GAR₃	GAR₃	GAR3	I	𒡬	𒡬	EASL0437 EAAR134	o0980458
o0980459	127F4	©	GARA₂~a	GARA₂~a	GARA2~a	I	𒡭	𒡭	EASL0438 EALX205 EAVR073	o0980459
o0980461	127F5	©	GAZI	GAZI	GAZI	I	𒡯	𒡯	EASL0440 EALX207	o0980461
o0980462	127F6	©	GEŠTIN~a	GEŠTIN~a	GESZTIN~a	I	𒡰	𒡰	EASL0441 EALX208	o0980462
o0980465	127F7	©C21t	GEŠTIN~d	GEŠTIN~d	-	I	󳁮	󳁮	CSL027	-
o0980466	127F8	©C01t	GEŠTIN~e	GEŠTIN~e	-	I	󳁯	󳁯	CSL028	-
o0980467	127F9	©	GEŠTU~a	GEŠTU~a	GESZTU~a	I	𒡱	𒡱,𒡲,𒡳	EASL0444 EALX209 EAAR135	o0980467
o0980468	127FA	©	|GEŠTU~a×ŠE~a@t|	|GEŠTU~a×ŠE~a@t~v1|	|GESZTU~axSZE~a@t|	I	󲴣	󲴣	EASL0445	o0980468
o0980469	127FB	©	GEŠTU~b	GEŠTU~b	GESZTU~b	I	𒡴	𒡴	EASL0446 EALX210 EAAR136 EAJN083 EAVR074	o0980469
o0980470	127FC	©	GEŠTU~c3	GEŠTU~c3	GESZTU~c3	I	𒡵	𒡵,𒡶	EASL0447	o0980470
o0980471	127FD	©	GEŠTU~c5	GEŠTU~c5	GESZTU~c5	I	𒡷	𒡷	EASL0448 EAJN084	o0980471
o0980472	127FE	©	GI	GI	GI	I	𒡸	𒢄,𒡸	EASL0449 EALX211 EAAR137 EAJN085 EAVR075	o0980472
o0980473	127FF	©C31b	|GI×A|	|GI×A|	-	I	󳀻	󳀻	CSL029	-
o0980474	12800	©n	|GI×GIŠ@t|	|GI~v1×GIŠ@t|	|GIxGISZ@t|	I	𒢅	𒢅	EASL0460 EAAR138	o0980474
o0980475	12801	©	|GI×KU~b1|	|GI×KU~b1|	|GIxKU~b1|	I	𒡹	𒡹	EASL0450 EAJN087	o0980475
o0980476	12802	©n	|GI×LAGAB~a|	|GI~v1×LAGAB~a|	|GIxLAGAB~a|	I	𒢆	𒢆	EASL0461 EAAR140	o0980476
o0980477	12803	©	|GI×NAM₂|	|GI×NAM₂|	|GIxNAM2|	I	𒡺	𒡺	EASL0451 EAAR141	o0980477
o0980478	12804	©	|GI×SIG₂~d1|	|GI×SIG₂~d1|	|GIxSIG2~d1|	I	𒡻	𒡻	EASL0452 EAAR142	o0980478
o0980479	12805	©n	|GI×ŠE₃|	|GI×ŠE₃~v1|	|GIxSZE3|	I	𒡼	𒡼	EASL0453 EALX213	o0980479
o0980481	12806	©n	|GI×1(N14)|	|GI~v1×1(N14)|	|GIx1(N14)|	I	𒢇	𒢇	EASL0462 EAAR143	o0980481
o0980482	12807	©	|GI×1(N58@t)|	|GI×1(N58@t)|	|GIx1(N58)@t|	I	𒡾	𒡾	EASL0455	o0980482
o0980483	12808	©	|GI&GI|	|GI&GI|	|GI&GI|	I	𒡿	𒡿	EASL0456 EALX212 EAAR139 EAJN086 EAVR076	o0980483
o0980484	12809	©	|(GI&GI)×GIŠ@t|	|(GI&GI)×GIŠ@t|	|(GI&GI)xGISZ@t|	I	𒢀	𒢀	EASL0457	o0980484
o0980487	1280A	©n	|GI&GI&GI|	|GI~v1&GI~v1&GI~v1|	|GI&GI&GI|	I	𒢈	𒢈	EASL0463	o0980487
o0980488	1280B	©	GI@t	GI@t	GI@t	I	𒢃	𒢃	EASL0464	o0980488
o0980489	1280C	©	GI₄~a	GI₄~a	GI4~a	I	𒢉	𒢉	EASL0465 EALX214 EAAR144 EAJN088 EAVR078	o0980489
o0980490	1280D	©	|GI₄~a×A|	|GI₄~a×A|	|GI4~axA|	I	𒢊	𒢊	EASL0466	o0980490
o0980492	1280E	©	GI₄~b	GI₄~b	GI4~b	I	𒢌	𒢌	EASL0468 EAAR145	o0980492
o0980493	1280F	©	|GI₄~b&GI₄~b|	|GI₄~b&GI₄~b|	|GI4~b&GI4~b|	I	𒢍	𒢍	EASL0469	o0980493
o0980494	12810	©	GI₆	GI₆	GI6	I	𒢎	𒢏,𒢎	EASL0470 EALX215 EAAR146 EAJN089 EAVR079	o0980494
o0980495	12811	©	GIBIL	GIBIL	GIBIL	I	𒢐	𒢐	EASL0471 EAAR147 EAJN090 EAVR080	o0980495
