PROTO-CUNEIFORM SIGN DUG-B TIMES X VARIANT 1	o0035595	|DUG~b×X|~v1	973
PROTO-CUNEIFORM SIGN DUG-B TIMES ZATU707-A	o0028603	|DUG~b×ZATU707~a|	974
PROTO-CUNEIFORM SIGN DUG-B TIMES ZATU764	o0028605	|DUG~b×ZATU764|	975
PROTO-CUNEIFORM SIGN DUG-B TIMES ZATU779	o0028607	|DUG~b×ZATU779|	976
PROTO-CUNEIFORM SIGN DUG-B TIMES ZATU780	o0028609	|DUG~b×ZATU780|	977
PROTO-CUNEIFORM SIGN DUG-B TIMES ZATU781	o0028611	|DUG~b×ZATU781|	978
PROTO-CUNEIFORM SIGN DUG-B TIMES ZATU789 BESIDE SA-A	o0028613	|DUG~b×(ZATU789.SA~a)|	979
PROTO-CUNEIFORM SIGN DUG-B OVER DUG-B TIMES ONE-N58	o0028508	|(DUG~b&DUG~b)×1(N58)|	981
PROTO-CUNEIFORM SIGN DUG-C TENU	o0028616	DUG~c@t	1022
PROTO-CUNEIFORM SIGN DUGUD	o0000156	DUGUD	1031
PROTO-CUNEIFORM SIGN DUR-A	o0028622	DUR~a	1035
PROTO-CUNEIFORM SIGN DUR-B	o0028624	DUR~b	1036
PROTO-CUNEIFORM SIGN DUR2	o0000165	DUR₂	1037
PROTO-CUNEIFORM SIGN E-A	o0028644	E~a	1039
PROTO-CUNEIFORM SIGN E-B	o0028645	E~b	1040
PROTO-CUNEIFORM SIGN E-C	o0028647	E~c	1041
PROTO-CUNEIFORM SIGN E-D	o0028649	E~d	1042
PROTO-CUNEIFORM SIGN E-E	o0028651	E~e	1043
PROTO-CUNEIFORM SIGN E2-A	o0028627	E₂~a	1050
PROTO-CUNEIFORM SIGN E2-B	o0028632	E₂~b	1056
PROTO-CUNEIFORM SIGN E2-C	o0028637	E₂~c	1063
PROTO-CUNEIFORM SIGN E2-D	o0028639	E₂~d	1064
PROTO-CUNEIFORM SIGN E2-A BESIDE LISH	o0028629	|E₂~a.LIŠ|	1051
PROTO-CUNEIFORM SIGN E2-B BESIDE LISH	o0028633	|E₂~b.LIŠ|	1057
PROTO-CUNEIFORM SIGN E2-B TIMES THREE-N57	o0037734	|E₂~b×3(N57)|	1059
PROTO-CUNEIFORM SIGN E2-A TIMES ONE-N58 TENU	o0028630	|E₂~a×1(N58@t)|	1054
PROTO-CUNEIFORM SIGN E2-B TIMES ONE-N57 TENU	o0028635	|E₂~b×1(N58@t)|	1061
PROTO-CUNEIFORM SIGN E2-A TIMES THREE-N58	o0028631	|E₂~a×3(N58)|	1055
PROTO-CUNEIFORM SIGN E3-A	o0028641	E₃~a	1065
PROTO-CUNEIFORM SIGN E3-B	o0028643	E₃~b	1067
PROTO-CUNEIFORM SIGN EDIN	o0000167	EDIN	1068
PROTO-CUNEIFORM SIGN EN-A	o0028659	EN~a	1072
PROTO-CUNEIFORM SIGN EN-A VARIANT 1	o0035604	EN~a~v1	1075
PROTO-CUNEIFORM SIGN EN-A VARIANT 2	o0035606	EN~a~v2	1076
PROTO-CUNEIFORM SIGN EN-A VARIANT 3	o0035608	EN~a~v3	1077
PROTO-CUNEIFORM SIGN EN-B	o0028660	EN~b	1078
PROTO-CUNEIFORM SIGN EN-B VARIANT 1	o0035610	EN~b~v1	1080
PROTO-CUNEIFORM SIGN EN-C	o0028664	EN~c	1081
PROTO-CUNEIFORM SIGN EN-C VARIANT 1	o0035612	EN~c~v1	1083
PROTO-CUNEIFORM SIGN EN-E	o0028666	EN~e	1085
PROTO-CUNEIFORM SIGN EN-C OVER EN-C	o0028663	|EN~c&EN~c|	1082
PROTO-CUNEIFORM SIGN EN GUNU-A	o0028668	EN@g~a	1087
PROTO-CUNEIFORM SIGN EN GUNU-B	o0028669	EN@g~b	1088
PROTO-CUNEIFORM SIGN EN-B TENU	o0028662	EN~b@t	1079
PROTO-CUNEIFORM SIGN EN2	o0028657	EN₂	1090
PROTO-CUNEIFORM SIGN EN2 BESIDE E2-A	o0028653	|EN₂.E₂~a|	1092
PROTO-CUNEIFORM SIGN EN2 BESIDE E2-B	o0028655	|EN₂.E₂~b|	1093
PROTO-CUNEIFORM SIGN ENDIB	o0028665	ENDIB	1095
PROTO-CUNEIFORM SIGN ENGIZ	o0028671	ENGIZ	1096
PROTO-CUNEIFORM SIGN ENKUM	o0028672	ENKUM	1097
PROTO-CUNEIFORM SIGN ENKUM VARIANT 1	o0035614	ENKUM~v1	1098
PROTO-CUNEIFORM SIGN ENLIL	o0028673	ENLIL	1099
PROTO-CUNEIFORM SIGN ENSI	o0028676	ENSI	1100
PROTO-CUNEIFORM SIGN ENSI2	o0028674	ENSI₂	1101
PROTO-CUNEIFORM SIGN ERIM-A	o0028680	ERIM~a	1103
PROTO-CUNEIFORM SIGN ERIM-B1	o0028682	ERIM~b1	1104
PROTO-CUNEIFORM SIGN ERIM-B2	o0028684	ERIM~b2	1105
PROTO-CUNEIFORM SIGN ERIM2	o0028678	ERIM₂	1106
PROTO-CUNEIFORM SIGN ERIN	o0028686	ERIN	1107
PROTO-CUNEIFORM SIGN ESHDA	o0028688	EŠDA	1108
PROTO-CUNEIFORM SIGN ESHDA TIMES TAR	o0028690	|EŠDA×TAR~a|	1110
PROTO-CUNEIFORM SIGN ESHGAR	o0028692	EŠGAR	1111
PROTO-CUNEIFORM SIGN EZEN-A	o0028694	EZEN~a	1132
PROTO-CUNEIFORM SIGN EZEN-A VARIANT 1	o0035616	EZEN~a~v1	1154
PROTO-CUNEIFORM SIGN EZEN-B	o0028722	EZEN~b	1155
PROTO-CUNEIFORM SIGN EZEN-C	o0028727	EZEN~c	1162
PROTO-CUNEIFORM SIGN EZEN-A TIMES EN-A	o0028696	|EZEN~a×EN~a|	1134
PROTO-CUNEIFORM SIGN EZEN-A TIMES EN-B	o0028698	|EZEN~a×EN~b|	1135
PROTO-CUNEIFORM SIGN EZEN-A TIMES HI BESIDE ONE-N57 BESIDE AN	o0028700	|EZEN~a×(HI.1(N57).AN)|	1136
PROTO-CUNEIFORM SIGN EZEN-A TIMES KAB	o0028701	|EZEN~a×KAB|	1137
PROTO-CUNEIFORM SIGN EZEN-A TIMES KI	o0028703	|EZEN~a×KI|	1139
PROTO-CUNEIFORM SIGN EZEN-A TIMES LA-E	o0028705	|EZEN~a×LA~e|	1140
PROTO-CUNEIFORM SIGN EZEN-A TIMES LA-E VARIANT 1	o0035618	|EZEN~a×LA~e|~v1	1141
PROTO-CUNEIFORM SIGN EZEN-B TIMES SIX-N57	o0028725	|EZEN~b×6(N57)|	1157
PROTO-CUNEIFORM SIGN EZEN-B TIMES SIX-N57 VARIANT 1	o0035620	|EZEN~b×6(N57)|~v1	1158
PROTO-CUNEIFORM SIGN EZEN-A TIMES NIM-B2	o0028707	|EZEN~a×NIM~b2|	1144
PROTO-CUNEIFORM SIGN EZEN-A TIMES NIMGIR	o0028708	|EZEN~a×NIMGIR|	1145
PROTO-CUNEIFORM SIGN EZEN-A TIMES RAD-A	o0028710	|EZEN~a×RAD~a|	1146
PROTO-CUNEIFORM SIGN EZEN-A TIMES SAG	o0028712	|EZEN~a×SAG|	1147
PROTO-CUNEIFORM SIGN EZEN-A TIMES SU-A	o0028714	|EZEN~a×SU~a|	1148
PROTO-CUNEIFORM SIGN EZEN-A TIMES U2-B BESIDE A	o0028716	|EZEN~a×(U₂~b.A)|	1150
PROTO-CUNEIFORM SIGN EZEN-A TIMES U4	o0028718	|EZEN~a×U₄|	1149
PROTO-CUNEIFORM SIGN EZEN-A TIMES X	o0028720	|EZEN~a×X|	1151
PROTO-CUNEIFORM SIGN EZEN-B TENU	o0028723	EZEN~b@t	1161
PROTO-CUNEIFORM SIGN EZINU-A	o0028729	EZINU~a	1165
PROTO-CUNEIFORM SIGN EZINU-B	o0028731	EZINU~b	1166
PROTO-CUNEIFORM SIGN EZINU-C	o0028733	EZINU~c	1167
PROTO-CUNEIFORM SIGN EZINU-D	o0028735	EZINU~d	1168
PROTO-CUNEIFORM SIGN GA-A	o0028831	GA~a	1174
PROTO-CUNEIFORM SIGN GA-A VARIANT 1	o0035630	GA~a~v1	1178
PROTO-CUNEIFORM SIGN GA-A VARIANT 2	o0035632	GA~a~v2	1179
PROTO-CUNEIFORM SIGN GA-A VARIANT 3	o0035634	GA~a~v3	1180
PROTO-CUNEIFORM SIGN GA-A VARIANT 4	o0035636	GA~a~v4	1181
PROTO-CUNEIFORM SIGN GA-B	o0028842	GA~b	1182
PROTO-CUNEIFORM SIGN GA-C	o0028844	GA~c	1183
PROTO-CUNEIFORM SIGN GA-A BESIDE ZATU753	o0028841	|GA~a.ZATU753|	1175
PROTO-CUNEIFORM SIGN GA-A BESIDE ZATU753 VARIANT 1	o0035638	|GA~a.ZATU753|~v1	1176
PROTO-CUNEIFORM SIGN GA-C TIMES KASKAL	o0028848	|GA~c×KASKAL|	1184
PROTO-CUNEIFORM SIGN GA-C TIMES ONE-N14	o0028846	|GA~c×1(N14)|	1185
PROTO-CUNEIFORM SIGN GA-A TIMES X	o0028840	|GA~a×X|	1177
PROTO-CUNEIFORM SIGN GA2-A1	o0028737	GA₂~a1	1228
PROTO-CUNEIFORM SIGN GA2-A2	o0028797	GA₂~a2	1273
PROTO-CUNEIFORM SIGN GA2-A3	o0028816	GA₂~a3	1283
PROTO-CUNEIFORM SIGN GA2-A4	o0028820	GA₂~a4	1285
PROTO-CUNEIFORM SIGN GA2-B	o0028822	GA₂~b	1286
PROTO-CUNEIFORM SIGN GA2-C	o0028829	GA₂~c	1297
PROTO-CUNEIFORM SIGN GA2-A1 TIMES A	o0028743	|GA₂~a1×A|	1229
PROTO-CUNEIFORM SIGN GA2-B TIMES DUB-A	o0028824	|GA₂~b×DUB~a|	1287
PROTO-CUNEIFORM SIGN GA2-B TIMES DUB-B	o0028826	|GA₂~b×DUB~b|	1288
PROTO-CUNEIFORM SIGN GA2-A1 TIMES EN-B	o0028745	|GA₂~a1×EN~b|	1232
PROTO-CUNEIFORM SIGN GA2-A1 TIMES GESHTU-C3	o0028747	|GA₂~a1×GEŠTU~c3|	1234
PROTO-CUNEIFORM SIGN GA2-A1 TIMES GESHTU-C5	o0028749	|GA₂~a1×GEŠTU~c5|	1235
PROTO-CUNEIFORM SIGN GA2-A1 TIMES GIR-A	o0028751	|GA₂~a1×GIR~a|	1236
PROTO-CUNEIFORM SIGN GA2-A1 TIMES GIR-A BESIDE KU6-A	o0028753	|GA₂~a1×(GIR~a.KU₆~a)|	1237
PROTO-CUNEIFORM SIGN GA2-A1 TIMES GISH TENU	o0028755	|GA₂~a1×GIŠ@t|	1238
PROTO-CUNEIFORM SIGN GA2-A1 TIMES GU4	o0028757	|GA₂~a1×GU₄|	1239
PROTO-CUNEIFORM SIGN GA2-A2 TIMES GU4	o0028801	|GA₂~a2×GU₄|	1274
PROTO-CUNEIFORM SIGN GA2-A2 TIMES GU4 BESIDE SHE3	o0028802	|GA₂~a2×(GU₄.ŠE₃)|	1275
PROTO-CUNEIFORM SIGN GA2-A1 TIMES HAL	o0028759	|GA₂~a1×HAL|	1240
PROTO-CUNEIFORM SIGN GA2-A1 TIMES HI	o0028761	|GA₂~a1×HI|	1241
PROTO-CUNEIFORM SIGN GA2-A1 TIMES HI BESIDE SUHUR	o0028763	|GA₂~a1×(HI.SUHUR)|	1242
PROTO-CUNEIFORM SIGN GA2-A1 TIMES KU3-A	o0028765	|GA₂~a1×KU₃~a|	1243
PROTO-CUNEIFORM SIGN GA2-B TIMES KU3-A	o0028827	|GA₂~b×KU₃~a|	1289
PROTO-CUNEIFORM SIGN GA2-A1 TIMES KU6-A	o0028767	|GA₂~a1×KU₆~a|	1244
PROTO-CUNEIFORM SIGN GA2-A1 TIMES KU6-A BESIDE KU6-A	o0028768	|GA₂~a1×(KU₆~a.KU₆~a)|	1245
PROTO-CUNEIFORM SIGN GA2-A1 TIMES LAGAB-B	o0028770	|GA₂~a1×LAGAB~b|	1246
PROTO-CUNEIFORM SIGN GA2-A1 TIMES MASH	o0028772	|GA₂~a1×MAŠ|	1247
PROTO-CUNEIFORM SIGN GA2-A1 TIMES ONE-N14	o0028739	|GA₂~a1×1(N14)|	1248
PROTO-CUNEIFORM SIGN GA2-A1 TIMES ONE-N57	o0028741	|GA₂~a1×1(N57)|	1249
PROTO-CUNEIFORM SIGN GA2-A1 TIMES THREE-N57	o0035622	|GA₂~a1×3(N57)|	1250
PROTO-CUNEIFORM SIGN GA2-A1 TIMES NAGA-A	o0028774	|GA₂~a1×NAGA~a|	1251
PROTO-CUNEIFORM SIGN GA2-A2 TIMES NI-A	o0028804	|GA₂~a2×NI~a|	1277
PROTO-CUNEIFORM SIGN GA2-A2 TIMES NI-B	o0028806	|GA₂~a2×NI~b|	1278
PROTO-CUNEIFORM SIGN GA2-A1 TIMES NIM-B1	o0028808	|GA₂~a1×NIM~b1|	1252
PROTO-CUNEIFORM SIGN GA2-A1 TIMES NUN-A	o0028775	|GA₂~a1×NUN~a|	1253
PROTO-CUNEIFORM SIGN GA2-A1 TIMES PAD-B	o0028777	|GA₂~a1×PAD~b|	1254
PROTO-CUNEIFORM SIGN GA2-A1 TIMES PAP-A	o0028779	|GA₂~a1×PAP~a|	1255
PROTO-CUNEIFORM SIGN GA2-A1 TIMES SU-A	o0028780	|GA₂~a1×SU~a|	1256
PROTO-CUNEIFORM SIGN GA2-A1 TIMES SUHUR	o0028782	|GA₂~a1×SUHUR|	1257
PROTO-CUNEIFORM SIGN GA2-A2 TIMES SUHUR	o0028810	|GA₂~a2×SUHUR|	1280
PROTO-CUNEIFORM SIGN GA2-A1 TIMES SUKUD	o0028783	|GA₂~a1×SUKUD|	1258
PROTO-CUNEIFORM SIGN GA2-A1 TIMES SUKUD JOINING SUKUD FORM A	o0028784	|GA₂~a1×((SUKUD+SUKUD)~a)|	1261
PROTO-CUNEIFORM SIGN GA2-A1 TIMES SUKUD JOINING SUKUD FORM B	o0028785	|GA₂~a1×((SUKUD+SUKUD)~b)|	1262
PROTO-CUNEIFORM SIGN GA2-A1 TIMES SUMASH	o0028787	|GA₂~a1×SUMAŠ|	1263
PROTO-CUNEIFORM SIGN GA2-A1 TIMES SHA	o0028789	|GA₂~a1×ŠA|	1264
PROTO-CUNEIFORM SIGN GA2-A2 TIMES SHE3	o0028812	|GA₂~a2×ŠE₃|	1281
PROTO-CUNEIFORM SIGN GA2-A1 TIMES TI	o0028791	|GA₂~a1×TI|	1265
PROTO-CUNEIFORM SIGN GA2-A1 TIMES U4	o0028793	|GA₂~a1×U₄|	1266
PROTO-CUNEIFORM SIGN GA2-A1 TIMES X	o0028795	|GA₂~a1×X|	1267
PROTO-CUNEIFORM SIGN GA2-A1 TIMES X VARIANT 1	o0036648	|GA₂~a1×X|~v1	1268
PROTO-CUNEIFORM SIGN GA2-A2 TIMES X	o0028814	|GA₂~a2×X|	1282
PROTO-CUNEIFORM SIGN GA2-A3 TIMES X	o0028818	|GA₂~a3×X|	1284
PROTO-CUNEIFORM SIGN GA2-B TIMES ZATU659	o0028828	|GA₂~b×ZATU659|	1294
PROTO-CUNEIFORM SIGN GAAR-A1	o0028833	GAʾAR~a1	1299
PROTO-CUNEIFORM SIGN GAAR-A2	o0028835	GAʾAR~a2	1300
PROTO-CUNEIFORM SIGN GAAR-B1	o0028836	GAʾAR~b1	1301
PROTO-CUNEIFORM SIGN GAAR-B2	o0028838	GAʾAR~b2	1302
PROTO-CUNEIFORM SIGN GADA-A	o0028850	GADA~a	1305
PROTO-CUNEIFORM SIGN GADA-B	o0028853	GADA~b	1306
PROTO-CUNEIFORM SIGN GADA-B GUNU	o0028852	GADA~b@g	1307
PROTO-CUNEIFORM SIGN GAL-A	o0028854	GAL~a	1310
PROTO-CUNEIFORM SIGN GAL-B	o0028855	GAL~b	1311
PROTO-CUNEIFORM SIGN GALGA-A	o0028856	GALGA~a	1313
PROTO-CUNEIFORM SIGN GALGA-B	o0028857	GALGA~b	1314
PROTO-CUNEIFORM SIGN GAN-A	o0028858	GAN~a	1333
PROTO-CUNEIFORM SIGN GAN-A VARIANT 1	o0035639	GAN~a~v1	1334
PROTO-CUNEIFORM SIGN GAN-B	o0028859	GAN~b	1335
PROTO-CUNEIFORM SIGN GAN-B VARIANT 1	o0035641	GAN~b~v1	1336
PROTO-CUNEIFORM SIGN GAN-B VARIANT 2	o0035643	GAN~b~v2	1337
PROTO-CUNEIFORM SIGN GAN-B VARIANT 3	o0035645	GAN~b~v3	1338
PROTO-CUNEIFORM SIGN GAN-C	o0028860	GAN~c	1339
PROTO-CUNEIFORM SIGN GAN-C VARIANT 1	o0035647	GAN~c~v1	1354
PROTO-CUNEIFORM SIGN GAN-D	o0028883	GAN~d	1355
PROTO-CUNEIFORM SIGN GAN-C TIMES DIN	o0028861	|GAN~c×DIN|	1340
PROTO-CUNEIFORM SIGN GAN-D TIMES GESHTU-A	o0028885	|GAN~d×GEŠTU~a|	1356
PROTO-CUNEIFORM SIGN GAN-C TIMES HI	o0028864	|GAN~c×HI|	1341
PROTO-CUNEIFORM SIGN GAN-D TIMES HI	o0028887	|GAN~d×HI|	1357
PROTO-CUNEIFORM SIGN GAN-C TIMES HI BESIDE DIN	o0028862	|GAN~c×(HI.DIN)|	1342
PROTO-CUNEIFORM SIGN GAN-C TIMES KASH-C	o0028866	|GAN~c×KAŠ~c|	1343
PROTO-CUNEIFORM SIGN GAN-C TIMES KUR-A BESIDE A	o0028868	|GAN~c×(KUR~a.A)|	1344
PROTO-CUNEIFORM SIGN GAN-C TIMES LAGAB-B	o0028870	|GAN~c×LAGAB~b|	1345
PROTO-CUNEIFORM SIGN GAN-C TIMES NE-A	o0028872	|GAN~c×NE~a|	1348
PROTO-CUNEIFORM SIGN GAN-C TIMES SIG7	o0028874	|GAN~c×SIG₇|	1349
PROTO-CUNEIFORM SIGN GAN-C TIMES SHE-A	o0028878	|GAN~c×ŠE~a|	1350
PROTO-CUNEIFORM SIGN GAN-C TIMES SHE3 TENU	o0028876	|GAN~c×ŠE₃@t|	1351
PROTO-CUNEIFORM SIGN GAN-C TIMES X	o0028880	|GAN~c×X|	1352
PROTO-CUNEIFORM SIGN GAN-C TIMES ZATU777	o0028882	|GAN~c×ZATU777|	1353
PROTO-CUNEIFORM SIGN GAN2	o0000199	GAN₂	1361
PROTO-CUNEIFORM SIGN GAR	o0000202	GAR	1362
PROTO-CUNEIFORM SIGN GAR GUNU-A	o0028893	GAR@g~a	1364
PROTO-CUNEIFORM SIGN GAR GUNU-B	o0028895	GAR@g~b	1365
PROTO-CUNEIFORM SIGN GAR GUNU-C	o0028897	GAR@g~c	1366
PROTO-CUNEIFORM SIGN GAR3	o0000204	GAR₃	1367
PROTO-CUNEIFORM SIGN GARA2-A	o0028889	GARA₂~a	1369
PROTO-CUNEIFORM SIGN GARA2-B	o0028891	GARA₂~b	1371
PROTO-CUNEIFORM SIGN GAZI	o0028899	GAZI	1372
PROTO-CUNEIFORM SIGN GESHTIN-A	o0028901	GEŠTIN~a	1375
PROTO-CUNEIFORM SIGN GESHTIN-C	o0028903	GEŠTIN~c	1376
PROTO-CUNEIFORM SIGN GESHTIN-C TIMES X	o0028905	|GEŠTIN~c×X|	1377
PROTO-CUNEIFORM SIGN GESHTU-A	o0028907	GEŠTU~a	1382
PROTO-CUNEIFORM SIGN GESHTU-A VARIANT 1	o0035649	GEŠTU~a~v1	1384
PROTO-CUNEIFORM SIGN GESHTU-A VARIANT 2	o0035650	GEŠTU~a~v2	1385
PROTO-CUNEIFORM SIGN GESHTU-B	o0028910	GEŠTU~b	1386
PROTO-CUNEIFORM SIGN GESHTU-C3	o0028912	GEŠTU~c3	1388
PROTO-CUNEIFORM SIGN GESHTU-C3 VARIANT 1	o0035652	GEŠTU~c3~v1	1389
PROTO-CUNEIFORM SIGN GESHTU-C5	o0028914	GEŠTU~c5	1390
PROTO-CUNEIFORM SIGN GESHTU-A TIMES SHE-A TENU	o0028909	|GEŠTU~a×ŠE~a@t|	1383
PROTO-CUNEIFORM SIGN GI	o0000210	GI	1391
PROTO-CUNEIFORM SIGN GI VARIANT 1	o0035664	GI~v1	1414
PROTO-CUNEIFORM SIGN GI TIMES GISH TENU	o0029008	|GI×GIŠ@t|	1394
PROTO-CUNEIFORM SIGN GI TIMES KU-B1	o0029010	|GI×KU~b1|	1396
PROTO-CUNEIFORM SIGN GI TIMES LAGAB-A	o0029012	|GI×LAGAB~a|	1398
PROTO-CUNEIFORM SIGN GI TIMES ONE-N14	o0029005	|GI×1(N14)|	1399
PROTO-CUNEIFORM SIGN GI TIMES ONE-N58 TENU	o0029007	|GI×1(N58@t)|	1401
PROTO-CUNEIFORM SIGN GI TIMES NAM2	o0029014	|GI×NAM₂|	1402
PROTO-CUNEIFORM SIGN GI TIMES SIG2-D1	o0029016	|GI×SIG₂~d1|	1404
PROTO-CUNEIFORM SIGN GI TIMES SHE3	o0029018	|GI×ŠE₃|	1405
PROTO-CUNEIFORM SIGN GI TIMES X	o0029020	|GI×X|	1406
PROTO-CUNEIFORM SIGN GI OVER GI	o0027204	|GI&GI|	1407
PROTO-CUNEIFORM SIGN GI OVER GI TIMES GISH TENU	o0028932	|(GI&GI)×GIŠ@t|	1408
PROTO-CUNEIFORM SIGN GI OVER GI TIMES SHE3	o0028934	|(GI&GI)×ŠE₃|	1409
PROTO-CUNEIFORM SIGN GI OVER GI TIMES X	o0028936	|(GI&GI)×X|	1410
PROTO-CUNEIFORM SIGN GI OVER GI OVER GI	o0028930	|GI&GI&GI|	1411
PROTO-CUNEIFORM SIGN GI TENU	o0029003	GI@t	1413
PROTO-CUNEIFORM SIGN GI4-A	o0028916	GI₄~a	1420
PROTO-CUNEIFORM SIGN GI4-B	o0028921	GI₄~b	1423
PROTO-CUNEIFORM SIGN GI4-A TIMES A	o0028917	|GI₄~a×A|	1421
PROTO-CUNEIFORM SIGN GI4-A OVER GI4-A	o0028915	|GI₄~a&GI₄~a|	1422
PROTO-CUNEIFORM SIGN GI4-B OVER GI4-B	o0028919	|GI₄~b&GI₄~b|	1424
PROTO-CUNEIFORM SIGN GI6	o0028923	GI₆	1418
PROTO-CUNEIFORM SIGN GI6 VARIANT 1	o0035654	GI₆~v1	1426
PROTO-CUNEIFORM SIGN GIBIL	o0028927	GIBIL	1427
PROTO-CUNEIFORM SIGN GIBIL TENU	o0028929	GIBIL@t	1428
PROTO-CUNEIFORM SIGN GIBIL6	o0028925	GIBIL₆	1429
PROTO-CUNEIFORM SIGN GIG	o0000212	GIG	1430
PROTO-CUNEIFORM SIGN GIL	o0028938	GIL	1431
PROTO-CUNEIFORM SIGN GIR-A	o0028960	GIR~a	1435
PROTO-CUNEIFORM SIGN GIR-B	o0028966	GIR~b	1437
PROTO-CUNEIFORM SIGN GIR-B VARIANT 1	o0035657	GIR~b~v1	1439
PROTO-CUNEIFORM SIGN GIR-C	o0028967	GIR~c	1440
PROTO-CUNEIFORM SIGN GIR-D	o0028968	GIR~d	1441
PROTO-CUNEIFORM SIGN GIR-B BESIDE GIR-B	o0028964	|GIR~b.GIR~b|	1438
PROTO-CUNEIFORM SIGN GIR-A BESIDE KU6-A	o0028962	|GIR~a.KU₆~a|	1436
PROTO-CUNEIFORM SIGN GIR2-A	o0028940	GIR₂~a	1448
PROTO-CUNEIFORM SIGN GIR2-B	o0028942	GIR₂~b	1449
PROTO-CUNEIFORM SIGN GIR3-A	o0028944	GIR₃~a	1450
PROTO-CUNEIFORM SIGN GIR3-B	o0028946	GIR₃~b	1452
PROTO-CUNEIFORM SIGN GIR3-C	o0028947	GIR₃~c	1453
PROTO-CUNEIFORM SIGN GIR3-C TIMES KAR2	o0028949	|GIR₃~c×KAR₂~b|	1455
PROTO-CUNEIFORM SIGN GIR3-A TIMES SHE-B	o0028945	|GIR₃~a×ŠE~b|	1451
PROTO-CUNEIFORM SIGN GIR3-C TIMES SHE3	o0028951	|GIR₃~c×ŠE₃|	1456
PROTO-CUNEIFORM SIGN GIR4	o0028959	GIR₄	1447
PROTO-CUNEIFORM SIGN GIR3 GUNU-A	o0028953	GIR₃@g~a	1459
PROTO-CUNEIFORM SIGN GIR3 GUNU-B	o0028955	GIR₃@g~b	1460
PROTO-CUNEIFORM SIGN GIR3 GUNU-C	o0028957	GIR₃@g~c	1461
PROTO-CUNEIFORM SIGN GISAL-A	o0028970	GISAL~a	1463
PROTO-CUNEIFORM SIGN GISAL-B	o0028972	GISAL~b	1464
PROTO-CUNEIFORM SIGN GISH	o0000217	GIŠ	1465
PROTO-CUNEIFORM SIGN GISH-X	o0028997	GIŠ~v	1480
PROTO-CUNEIFORM SIGN GISH BESIDE TE	o0028989	|GIŠ.TE|	1466
PROTO-CUNEIFORM SIGN GISH TIMES DIN BESIDE DIN FORM A	o0028991	|(GIŠ×(DIN.DIN))~a|	1468
PROTO-CUNEIFORM SIGN GISH TIMES DIN BESIDE DIN FORM B	o0028993	|(GIŠ×(DIN.DIN))~b|	1469
PROTO-CUNEIFORM SIGN GISH TIMES DIN BESIDE DIN FORM C	o0028995	|(GIŠ×(DIN.DIN))~c|	1470
PROTO-CUNEIFORM SIGN GISH TIMES SHU2-A	o0028999	|GIŠ×ŠU₂~a|	1472
PROTO-CUNEIFORM SIGN GISH TIMES SHU2-B	o0029001	|GIŠ×ŠU₂~b|	1473
PROTO-CUNEIFORM SIGN GISH TENU	o0000218	GIŠ@t	1477
PROTO-CUNEIFORM SIGN GISH TENU BESIDE E2-A	o0028987	|GIŠ@t.E₂~a|	1479
PROTO-CUNEIFORM SIGN GISH3-A	o0028975	GIŠ₃~a	1483
PROTO-CUNEIFORM SIGN GISH3-B	o0028976	GIŠ₃~b	1485
PROTO-CUNEIFORM SIGN GISH3-A OVER GISH3-A	o0028974	|GIŠ₃~a&GIŠ₃~a|	1484
PROTO-CUNEIFORM SIGN GISHGAL	o0028977	GIŠGAL	1486
PROTO-CUNEIFORM SIGN GISHGAL VARIANT 1	o0035658	GIŠGAL~v1	1487
PROTO-CUNEIFORM SIGN GISHIMMAR-A1	o0028978	GIŠIMMAR~a1	1489
PROTO-CUNEIFORM SIGN GISHIMMAR-A2	o0028980	GIŠIMMAR~a2	1490
PROTO-CUNEIFORM SIGN GISHIMMAR-A3	o0028981	GIŠIMMAR~a3	1491
PROTO-CUNEIFORM SIGN GISHIMMAR-B1	o0028983	GIŠIMMAR~b1	1492
PROTO-CUNEIFORM SIGN GISHIMMAR-B1 VARIANT 1	o0035660	GIŠIMMAR~b1~v1	1493
PROTO-CUNEIFORM SIGN GISHIMMAR-B1 VARIANT 2	o0035662	GIŠIMMAR~b1~v2	1494
PROTO-CUNEIFORM SIGN GISHIMMAR-B3	o0028985	GIŠIMMAR~b3	1496
PROTO-CUNEIFORM SIGN GIZZAL-X	o0029022	GIZZAL~v	1499
PROTO-CUNEIFORM SIGN GU	o0000221	GU	1500
PROTO-CUNEIFORM SIGN GU2	o0000230	GU₂	1502
PROTO-CUNEIFORM SIGN GU4	o0029026	GU₄	1503
PROTO-CUNEIFORM SIGN GU4 VARIANT 1	o0035666	GU₄~v1	1508
PROTO-CUNEIFORM SIGN GU4 BESIDE ZATU755-A	o0029028	|GU₄.ZATU755~a|	1505
PROTO-CUNEIFORM SIGN GU7	o0029030	GU₇	1506
PROTO-CUNEIFORM SIGN GU7 VARIANT 1	o0035668	GU₇~v1	1509
PROTO-CUNEIFORM SIGN GU4 GUNU	o0029024	GU₄@g	1507
PROTO-CUNEIFORM SIGN GUB3-A	o0029032	GUB₃~a	1511
PROTO-CUNEIFORM SIGN GUB3-B	o0029034	GUB₃~b	1512
PROTO-CUNEIFORM SIGN GUB3-C	o0029036	GUB₃~c	1513
PROTO-CUNEIFORM SIGN GUB3-D	o0029038	GUB₃~d	1514
